      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp
1993-04-05,  19.566005,   0.000000,   2.347921,   0.000000,   2.347921,  -2.347921,  -2.347921,   0.000000
1993-04-06,  18.770623,   6.888155,   2.252475,   0.000000,   3.752475,   1.635680,   1.635680,   0.000000
1993-04-07,  14.825220,   1.690573,   1.779026,   0.000000,   3.263982,  -3.073409,  -3.073409,   0.000000
1993-04-08,  24.098759,   5.504467,   2.891851,   0.000000,   4.391851,  -0.372340,  -0.372340,   0.000000
1993-04-09,  19.636265,   5.521788,   2.356352,   0.000000,   3.856352,   0.165436,   0.165436,   0.000000
1993-04-10,  17.013080,   0.000000,   2.041570,   0.000000,   2.041570,  -2.041570,  -2.041570,   0.000000
1993-04-11,  24.650620,   2.248068,   2.958074,   0.000000,   4.458074,  -3.710006,  -3.710006,   0.000000
1993-04-12,  20.795471,   8.736347,   2.495456,   0.000000,   3.995456,   3.240891,   3.240891,   0.000000
1993-04-13,  23.495880,   0.000000,   2.819506,   0.000000,   2.819506,  -2.819506,  -2.819506,   0.000000
1993-04-14,  25.349556,   0.000000,   3.041947,   0.000000,   3.041947,  -3.041947,  -3.041947,   0.000000
1993-04-15,  23.129835,   2.258761,   2.775580,   0.000000,   4.275580,  -3.516819,  -3.516819,   0.000000
1993-04-16,  22.650601,   0.000000,   2.718072,   0.000000,   2.718072,  -2.718072,  -2.718072,   0.000000
1993-04-17,   9.569406,   7.648985,   1.148329,   0.000000,   2.106840,   4.042145,   4.042145,   0.000000
1993-04-18,  19.947418,   0.000000,   2.393690,   0.000000,   2.935179,  -2.935179,  -2.935179,   0.000000
1993-04-19,  30.012070,   1.456736,   3.601448,   0.000000,   5.058184,  -5.058184,  -5.058184,   0.000000
1993-04-20,  14.716224,   0.000000,   1.765947,   0.000000,   1.765947,  -1.765947,  -1.765947,   0.000000
1993-04-21,  10.872215,  11.572854,   1.304666,   0.000000,   2.393672,   7.679182,   7.679182,   0.000000
1993-04-22,  16.953984,   3.115607,   2.034478,   0.000000,   3.534478,  -1.507877,  -1.507877,   0.000000
1993-04-23,  16.020447,   4.750406,   1.922454,   0.000000,   3.422454,  -0.172048,  -0.172048,   0.000000
1993-04-24,  16.182187,  10.071137,   1.941862,   0.000000,   3.441862,   5.129275,   5.129275,   0.000000
1993-04-25,  19.839909,   1.237151,   2.380789,   0.000000,   3.617940,  -3.617940,  -3.617940,   0.000000
1993-04-26,  20.594818,   1.691773,   2.471378,   0.000000,   3.971378,  -3.779605,  -3.779605,   0.000000
1993-04-27,  18.911008,   0.000000,   2.269321,   0.000000,   2.269321,  -2.269321,  -2.269321,   0.000000
